,id,Code,Temp
217,4.0,AFG,-0.28800000000000003
92,8.0,ALB,-0.278
203,10.0,ATA,
116,12.0,DZA,0.113
138,20.0,AND,0.418
18,24.0,AGO,
181,28.0,ATG,-0.212
54,31.0,AZE,
91,32.0,ARG,
36,36.0,AUS,
41,40.0,AUT,-0.42100000000000004
201,44.0,BHS,-0.237
183,48.0,BHR,
176,50.0,BGD,0.034
189,51.0,ARM,
126,52.0,BRB,-0.196
57,56.0,BEL,-0.354
121,64.0,BTN,-0.086
68,68.0,BOL,
40,70.0,BIH,-0.28600000000000003
123,72.0,BWA,
5,76.0,BRA,
156,84.0,BLZ,-0.161
79,90.0,SLB,
75,100.0,BGR,-0.353
135,104.0,MMR,-0.045
89,108.0,BDI,
169,112.0,BLR,-0.573
2,116.0,KHM,-0.254
131,120.0,CMR,
30,124.0,CAN,0.07200000000000001
166,132.0,CPV,-0.23399999999999999
13,140.0,CAF,
204,144.0,LKA,0.021
117,148.0,TCD,
145,152.0,CHL,
3,156.0,CHN,-0.34600000000000003
225,170.0,COL,
216,174.0,COM,
94,178.0,COG,
210,180.0,COD,
192,188.0,CRI,
140,191.0,HRV,-0.303
50,192.0,CUB,-0.207
173,196.0,CYP,
149,203.0,CZE,-0.39399999999999996
160,204.0,BEN,
90,208.0,DNK,-0.445
174,212.0,DMA,-0.213
170,214.0,DOM,-0.111
96,218.0,ECU,
86,222.0,SLV,
9,226.0,GNQ,
177,231.0,ETH,
77,232.0,ERI,
158,233.0,EST,-0.628
66,242.0,FJI,
48,246.0,FIN,-0.6970000000000001
34,250.0,FRA,0.102
163,262.0,DJI,
141,266.0,GAB,
93,268.0,GEO,
4,270.0,GMB,-0.127
63,276.0,DEU,-0.375
15,288.0,GHA,
108,296.0,KIR,
74,300.0,GRC,-0.349
88,304.0,GRL,
76,308.0,GRD,-0.149
191,320.0,GTM,
214,324.0,GIN,-0.122
70,328.0,GUY,-0.132
118,332.0,HTI,-0.086
200,340.0,HND,-0.079
107,348.0,HUN,-0.44
171,352.0,ISL,-0.226
